Filename,ContaminationFraction,KernelScale,Lambda,NumExpansionDimensions,StandardizeData,BetaTolerance,GradientTolerance,IterationLimit,Parameter_Iteration,R0,R1,R2,R3,R4,R5,R6,R7,R8,R9
CastMetal1,0,1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastMetal1,0.05,1,auto,auto,0,0.0001,0.0001,1000,8,0.0689655172413793,0.0689655172413793,0.0344827586206896,0.1034482758620689,0.0344827586206896,0.1379310344827586,0.1379310344827586,0.0344827586206896,0.0689655172413793,0.0344827586206896
CastMetal1,0.1,1,auto,auto,0,0.0001,0.0001,1000,8,0.16,0.0533333333333333,0.1333333333333333,0.1866666666666666,0.08,0.1866666666666666,0.1333333333333333,0.0533333333333333,0.1066666666666666,0.16
CastMetal1,0.15,1,auto,auto,0,0.0001,0.0001,1000,8,0.1758241758241758,0.2197802197802197,0.1978021978021978,0.0659340659340659,0.1098901098901098,0.1758241758241758,0.0879120879120879,0.1318681318681318,0.1318681318681318,0.1318681318681318
CastMetal1,0.2,1,auto,auto,0,0.0001,0.0001,1000,8,0.1495327102803738,0.1682242990654205,0.1682242990654205,0.1682242990654205,0.1308411214953271,0.2242990654205607,0.1869158878504673,0.2616822429906542,0.1869158878504673,0.1682242990654205
CastMetal1,0.25,1,auto,auto,0,0.0001,0.0001,1000,8,0.1935483870967742,0.0806451612903225,0.1129032258064516,0.1290322580645161,0.1290322580645161,0.2096774193548387,0.1290322580645161,0.1774193548387097,0.1774193548387097,0.0806451612903225
CastMetal1,LOF,1,auto,auto,0,0.0001,0.0001,1000,8,0.0357142857142857,0.0,0.1071428571428571,0.0,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0,0.0714285714285714,0.0714285714285714
CastMetal1,IF,1,auto,auto,0,0.0001,0.0001,1000,8,0.08,0.1333333333333333,0.1066666666666666,0.16,0.2133333333333333,0.1333333333333333,0.0533333333333333,0.08,0.0266666666666666,0.1333333333333333
CastMetal1,0,auto,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastMetal1,0,0.01,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastMetal1,0,0.05,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CastMetal1,0,0.1,auto,auto,0,0.0001,0.0001,1000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
